l,D_l_LCDM,D_l_LPEG,delta_D_l,modulation_function,relative_change
877,2583.7407036854706,2583.740704005607,3.201362233085092e-07,1.0000000001239042,1.2390416068139657e-08
878,2568.350315465798,2568.3503111159794,-4.349818482296541e-06,0.9999999983063764,-1.6936235123780827e-07
879,2552.683720387087,2552.6837263022235,5.915136625844752e-06,1.0000000023172226,2.3172226855224296e-07
880,2538.266773067968,2538.266768744187,-4.323781013226835e-06,0.9999999982965616,-1.7034383694826293e-07
881,2523.207010910844,2523.207011466321,5.554770723392721e-07,1.0000000002201472,2.2014724512783926e-08
882,2508.9700785570417,2508.9700818725364,3.315494723210577e-06,1.0000000013214565,1.3214564619747812e-07
883,2495.309734610668,2495.3097293490664,-5.26160147273913e-06,0.9999999978914035,-2.1085965400443862e-07
884,2477.890135566658,2477.8901399150614,4.348403308540583e-06,1.0000000017548814,1.7548813993507283e-07
885,2466.739883736081,2466.739882529036,-1.2070449884049594e-06,0.999999999510672,-4.8932803834054456e-08
886,2451.120097112859,2451.120094696611,-2.416248207737226e-06,0.999999999014227,-9.857730800638009e-08
887,2434.06740966723,2434.067414249402,4.582172095979331e-06,1.0000000018825166,1.882516514448454e-07
888,2421.0188333560336,2421.018829125217,-4.230816557537764e-06,0.9999999982524644,-1.747535582642691e-07
889,2406.799745746666,2406.7997474094313,1.6627654986223206e-06,1.0000000006908616,6.908615897773739e-08
890,2390.976043126383,2390.9760447808153,1.6544322534173261e-06,1.0000000006919485,6.919484861312245e-08
891,2380.202381625058,2380.202377689932,-3.935126187570859e-06,0.9999999983467263,-1.6532737795532296e-07
892,2361.771195804221,2361.7711998116883,4.0074673961498775e-06,1.000000001696806,1.696805940926581e-07
893,2349.343761890491,2349.3437599322206,-1.9582703316700645e-06,0.9999999991664607,-8.335392901778947e-08
894,2335.6599341168894,2335.6599330853956,-1.031493866321398e-06,0.9999999995583716,-4.4162844567156764e-08
895,2316.8233878756523,2316.8233911916814,3.3160290513478685e-06,1.0000000014312826,1.4312826211532725e-07
896,2306.375878897781,2306.375875170716,-3.727065177372424e-06,0.9999999983840165,-1.615983418606334e-07
897,2295.3622409772524,2295.362243104319,2.1270666366035584e-06,1.00000000092668,9.266801547183934e-08
898,2277.5936862321723,2277.593686764636,5.324636731529608e-07,1.0000000002337834,2.337834339687763e-08
899,2264.1764871792775,2264.1764844087415,-2.7705359570973087e-06,0.9999999987763605,-1.2236395761484372e-07
900,2250.038937401118,2250.0389408123647,3.4112467801605817e-06,1.0000000015160835,1.51608344347174e-07
901,2234.475696108173,2234.4756939197373,-2.1884357011003885e-06,0.9999999990206043,-9.793956161223982e-08
902,2221.9483832524297,2221.9483831066595,-1.4577017282135785e-07,0.9999999999343953,-6.560466207049477e-09
903,2207.79625484098,2207.7962571254466,2.2844665181764867e-06,1.000000001034727,1.0347270556181955e-07
904,2195.786000894944,2195.7859978078973,-3.087046934524551e-06,0.9999999985941038,-1.4058960815244983e-07
905,2180.5710306138244,2180.5710327946463,2.1808218662044965e-06,1.000000001000115,1.0001150320659821e-07
906,2166.204382551186,2166.204382406534,-1.4465194908552803e-07,0.9999999999332233,-6.677668563996177e-09
907,2157.640641161453,2157.6406392912004,-1.8702526176639367e-06,0.9999999991331955,-8.668045002420718e-08
908,2139.562076405907,2139.5620791705837,2.7646765374811366e-06,1.0000000012921693,1.2921693499659113e-07
909,2126.366880206376,2126.36687808785,-2.1185260266065598e-06,0.9999999990036875,-9.963125584428518e-08
910,2112.153842879282,2112.153843233572,3.542900230968371e-07,1.0000000001677387,1.677387394347516e-08
911,2099.5503657302816,2099.550367243093,1.5128116501728073e-06,1.0000000007205407,7.205407761897674e-08
912,2089.996788718533,2089.9967862526173,-2.4659157134010457e-06,0.9999999988201341,-1.1798657905656423e-07
913,2077.9215232253246,2077.9215252500235,2.0246989151928574e-06,1.0000000009743866,9.743866130469376e-08
914,2060.7630193426294,2060.763018844406,-4.982234713679645e-07,0.9999999997582335,-2.4176650429552774e-08
915,2048.434355823546,2048.4343546037594,-1.2197865544294473e-06,0.9999999994045273,-5.954726110513062e-08
916,2032.1501732818374,2032.1501754612123,2.1793748601339757e-06,1.0000000010724477,1.0724477397329237e-07
917,2020.8214210086803,2020.8214191098173,-1.8988630472449586e-06,0.9999999990603509,-9.396491087753578e-08
918,2007.4170479147683,2007.4170485033032,5.885349310119636e-07,1.0000000002931801,2.93180199711521e-08
919,1996.1599211779492,1996.1599221568265,9.788773240870796e-07,1.0000000004903802,4.903802113757683e-08
920,1983.040901576934,1983.0408996491035,-1.9278304534964263e-06,0.9999999990278413,-9.72158694237419e-08
921,1970.553791489792,1970.553793256166,1.7663739981799154e-06,1.0000000008963845,8.963845624556581e-08
922,1961.4885630944864,1961.4885624551177,-6.393686362571316e-07,0.9999999996740391,-3.2596093002370094e-08
923,1946.882540108352,1946.882539322623,-7.857290711399401e-07,0.9999999995964168,-4.0358319259271335e-08
924,1934.1577632345566,1934.1577649371675,1.7026109162543435e-06,1.0000000008802854,8.80285439284441e-08
925,1920.8391560319444,1920.8391544031695,-1.628774953132961e-06,0.9999999991520503,-8.47949682834284e-08
926,1911.2159047959194,1911.2159054527235,6.568041044374695e-07,1.0000000003436578,3.43657722180584e-08
927,1900.124267926399,1900.1242685594527,6.330537871690467e-07,1.0000000003331644,3.331644134306525e-08
928,1885.6011489368789,1885.6011474333234,-1.5035554952191887e-06,0.9999999992026121,-7.973878760452117e-08
929,1875.6316372297822,1875.631638724464,1.4946817827876657e-06,1.0000000007968952,7.968951648710932e-08
930,1861.4706367728588,1861.470636122555,-6.503037184302229e-07,0.9999999996506506,-3.493494367215069e-08
931,1853.4088043494355,1853.408803835796,-5.136394065630157e-07,0.9999999997228677,-2.7713227937498013e-08
932,1839.881018326725,1839.881019657867,1.3311419024830684e-06,1.0000000007234935,7.23493470079751e-08
933,1826.5829406033877,1826.5829392424146,-1.360973101327545e-06,0.9999999992549076,-7.450924187860669e-08
934,1817.9838587343352,1817.9838593627164,6.283812581386883e-07,1.0000000003456473,3.456473252607215e-08
935,1807.7814150319282,1807.781415454104,4.221758445055457e-07,1.0000000002335325,2.335325725749257e-08
936,1795.5628168950236,1795.562815713085,-1.1819386145361932e-06,0.9999999993417448,-6.582552297335162e-08
937,1783.348422828037,1783.3484240654238,1.2373868685244815e-06,1.0000000006938559,6.938559244425333e-08
938,1773.7530629335165,1773.7530623398004,-5.937160949542886e-07,0.999999999665277,-3.347230837038685e-08
939,1763.553549819543,1763.5535494659175,-3.5362540984351654e-07,0.9999999997994813,-2.0051866861638624e-08
940,1753.274291598721,1753.2742926525762,1.053855157806538e-06,1.0000000006010783,6.010783155016671e-08
941,1745.2646171420806,1745.264616018036,-1.1240447292948375e-06,0.999999999355946,-6.44054041005823e-08
942,1728.946678670988,1728.9466792214007,5.50412778466125e-07,1.0000000003183516,3.1835150572093876e-08
943,1722.8367606638842,1722.8367609677819,3.0389765015570447e-07,1.0000000001763938,1.7639375772235058e-08
944,1707.538686350958,1707.538685409735,-9.412228791916277e-07,0.9999999994487838,-5.512161374235324e-08
945,1699.5886673749922,1699.5886683883023,1.0133101113751763e-06,1.000000000596209,5.962090303533441e-08
946,1693.047964775793,1693.0479642713292,-5.04463741890504e-07,0.9999999997020381,-2.979618725434688e-08
947,1683.1721033987724,1683.17210313009,-2.686824700504076e-07,0.9999999998403714,-1.596286378011293e-08
948,1668.787526760073,1668.7875276075545,8.474814876535675e-07,1.0000000005078427,5.0784265466014157e-08
949,1661.089512040639,1661.0895111260754,-9.145635431195842e-07,0.9999999994494194,-5.505805295200788e-08
950,1649.0986031009065,1649.0986035538967,4.529902071226388e-07,1.0000000002746896,2.7468958270345516e-08
951,1641.4387494089135,1641.4387496532665,2.4435303203063086e-07,1.0000000001488651,1.488651538893078e-08
952,1635.3471963569425,1635.3471955881582,-7.687842753512086e-07,0.9999999995298954,-4.701046218587874e-08
953,1621.6578806434552,1621.6578814660181,8.225629244407173e-07,1.0000000005072358,5.072357950829516e-08
954,1613.0969476124676,1613.0969472101165,-4.023511337436503e-07,0.9999999997505722,-2.4942774477328663e-08
955,1602.393706470796,1602.3937062418,-2.2899598661751952e-07,0.9999999998570913,-1.4290869072487402e-08
956,1596.8597379394555,1596.859738637535,6.980794751143549e-07,1.0000000004371576,4.371576654660588e-08
957,1583.8418065611982,1583.8418058229577,-7.382404874078929e-07,0.9999999995338925,-4.661074637313332e-08
958,1579.950094115099,1579.9500944672297,3.5213065530115273e-07,1.0000000002228746,2.2287454307116874e-08
959,1568.8448226564076,1568.8448228771679,2.207602847192902e-07,1.0000000001407152,1.4071518198051821e-08
960,1564.272489404924,1564.272488766401,-6.385230335581582e-07,0.9999999995918083,-4.0819169159016745e-08
961,1552.1337727687142,1552.1337734315384,6.6282427724218e-07,1.0000000004270406,4.270406899656763e-08
962,1542.2318161859403,1542.231815884318,-3.0162232178554405e-07,0.9999999998044248,-1.9557521678646184e-08
963,1537.023451171601,1537.0234509543052,-2.1729579202656168e-07,0.9999999998586256,-1.4137441550480397e-08
964,1525.5141328970321,1525.5141334804587,5.834265266457805e-07,1.0000000003824459,3.824458351872642e-08
965,1520.2151008780727,1520.2151002854484,-5.926242465648102e-07,0.9999999996101707,-3.898292065527515e-08
966,1513.7212091563474,1513.7212094105912,2.5424378691241145e-07,1.0000000001679594,1.6795945341488006e-08
967,1502.8749851636148,1502.8749853801676,2.165527348552132e-07,1.0000000001440923,1.4409231439276204e-08
968,1495.6227121076104,1495.622711570355,-5.372553459892515e-07,0.9999999996407816,-3.5921849918430225e-08
969,1487.2765343572037,1487.2765348840646,5.268609584163642e-07,1.0000000003542455,3.542454588944832e-08
970,1483.593000010412,1483.5929998021566,-2.0825541469093878e-07,0.9999999998596277,-1.4037233573458302e-08
971,1476.7875801920445,1476.7875799732224,-2.188221515098121e-07,0.9999999998518256,-1.481744256552835e-08
972,1466.1304366071286,1466.1304371024935,4.953649295202922e-07,1.0000000003378724,3.3787234556473e-08
973,1459.6246228425034,1459.6246223753321,-4.6717127588635776e-07,0.9999999996799374,-3.2006261649421804e-08
974,1451.5648590243175,1451.5648591884913,1.6417379811173305e-07,1.0000000001131013,1.1310124869107397e-08
975,1443.1501840924216,1443.1501843132387,2.2081712813815102e-07,1.0000000001530105,1.5301049784851052e-08
976,1439.4965597022174,1439.4965592446902,-4.575272214424331e-07,0.9999999996821616,-3.17838356999672e-08
977,1429.8235725697607,1429.8235729802238,4.1046314436243847e-07,1.0000000002870726,2.8707258170651827e-08
978,1423.6316564666754,1423.6316563436778,-1.2299756235734094e-07,0.9999999999136029,-8.639704083471262e-09
979,1417.4599741109057,1417.4599738868592,-2.2404651645047124e-07,0.999999999841938,-1.5806197038544475e-08
980,1408.9302508034677,1408.9302512241968,4.207290658087004e-07,1.000000000298616,2.986159645367626e-08
981,1402.9341200733186,1402.9341197154306,-3.578879841370508e-07,0.9999999997449004,-2.5509963655196243e-08
982,1398.7156148912418,1398.7156149758503,8.460847311653197e-08,1.00000000006049,6.049011837414195e-09
983,1388.9394305424212,1388.939430768612,2.2619087758357637e-07,1.0000000001628515,1.628515056954228e-08
984,1383.424096178782,1383.4240957917339,-3.8704820326529443e-07,0.9999999997202245,-2.797755253319482e-08
985,1376.5053171048569,1376.505317413208,3.0835121833661105e-07,1.0000000002240101,2.2401019052011555e-08
986,1375.0538938026873,1375.0538937537317,-4.895559868600685e-08,0.9999999999643973,-3.560267630719623e-09
987,1364.7508967328622,1364.7508965050095,-2.2785275177739095e-07,0.9999999998330444,-1.6695556113782945e-08
988,1358.6758528821865,1358.6758532367437,3.545571871654829e-07,1.000000000260958,2.6095789250493672e-08
989,1355.6931375511367,1355.6931372885106,-2.6262614483130164e-07,0.9999999998062791,-1.937209369560561e-08
990,1347.6810018882818,1347.6810019043983,1.611647348909173e-08,1.0000000000119587,1.1958670832719606e-09
991,1340.45528692818,1340.4552871560577,2.278777628816897e-07,1.0000000001700002,1.7000027162703798e-08
992,1336.26252720777,1336.2625268845582,-3.232119070162298e-07,0.9999999997581224,-2.4187755058252477e-08
993,1331.2819874005513,1331.2819876191525,2.1860114429728128e-07,1.0000000001642035,1.6420348683911798e-08
994,1321.7850371360166,1321.7850371495165,1.3499857232091017e-08,1.0000000000102134,1.0213353043655185e-09
995,1317.5518618628532,1317.5518616366824,-2.2617086870013736e-07,0.9999999998283401,-1.7165993631579715e-08
996,1316.713913876798,1316.7139141695336,2.9273564905452076e-07,1.0000000002223228,2.223228948744225e-08
997,1307.92941541069,1307.9294152334824,-1.7720753930916544e-07,0.9999999998645129,-1.354870815054819e-08
998,1301.1770549764706,1301.1770549365535,-3.991704033978749e-08,0.9999999999693223,-3.067763928599964e-09
999,1296.540219834048,1296.5402200566084,2.2256040210777428e-07,1.0000000001716571,1.7165715239922226e-08
1000,1295.3944930994016,1295.394492837527,-2.6187467483396176e-07,0.9999999997978418,-2.0215824309040574e-08
